144	200
144	266
103	194
199	6
199	26
199	263
30	39
30	121
91	141
91	244
224	113
7	50
7	233
32	39
32	79
32	201
61	180
61	238
121	30
121	64
121	145
121	281
200	26
200	130
200	144
200	252
295	50
295	211
130	113
130	200
53	105
53	282
197	19
197	179
263	181
263	199
269	62
269	184
294	177
294	243
107	16
107	105
29	126
29	289
214	193
81	178
81	243
81	265
6	16
6	199
233	7
175	71
175	299
87	177
87	243
66	11
66	47
66	150
66	290
182	177
182	245
281	121
281	127
281	145
281	250
252	200
252	299
99	47
99	109
72	20
72	168
150	66
150	266
266	92
266	114
266	144
266	150
266	288
193	214
193	302
109	50
109	99
183	246
183	248
25	83
25	190
255	277
255	280
148	57
148	188
127	16
127	281
181	263
181	288
132	42
132	83
265	81
265	110
80	19
80	82
16	6
16	56
16	107
16	127
234	79
234	201
282	53
282	244
250	77
250	281
36	240
36	276
243	81
243	87
243	294
141	57
141	91
95	177
95	191
196	3
196	194
239	18
239	104
191	95
191	177
191	278
191	300
18	37
18	106
18	239
18	270
106	18
106	247
2	178
2	232
227	67
116	57
116	270
270	18
270	116
68	77
68	220
289	29
289	190
240	36
240	186
244	91
244	276
244	282
244	285
22	82
22	238
162	299
162	302
37	18
37	248
26	199
26	200
228	179
211	295
145	55
145	121
145	281
105	53
105	55
105	107
105	119
105	205
299	92
299	162
299	175
299	252
79	32
79	234
55	105
55	145
77	68
77	250
110	70
110	265
300	191
300	293
280	11
280	255
50	7
50	109
50	126
50	286
50	295
278	42
278	191
64	20
64	121
247	106
247	179
293	67
293	300
232	2
285	244
285	246
276	36
276	244
92	266
92	299
302	162
302	193
205	41
205	105
218	279
246	119
246	183
246	189
246	285
126	29
126	50
119	105
119	246
42	132
42	278
188	148
188	290
290	66
290	188
186	59
186	114
186	240
180	61
180	202
41	138
41	205
272	177
272	274
20	64
20	72
202	43
202	70
202	180
177	87
177	95
177	182
177	191
177	272
177	294
82	22
82	80
189	246
189	256
47	66
47	99
288	181
288	266
194	103
194	168
194	196
194	256
178	2
178	81
138	41
138	59
71	175
71	286
59	138
59	186
168	72
168	194
113	130
113	224
277	245
277	255
184	264
184	269
67	227
67	293
268	43
268	104
62	57
62	269
279	164
279	218
56	16
56	164
11	66
11	280
179	14
179	197
179	228
179	247
164	56
164	279
19	80
19	197
220	68
286	50
286	71
104	239
104	268
201	32
201	234
3	14
3	196
57	62
57	116
57	141
57	148
14	3
14	179
70	110
70	202
245	182
245	277
238	22
238	61
274	264
274	272
39	30
39	32
264	184
264	274
83	25
83	132
256	189
256	194
190	25
190	289
43	202
43	268
114	186
114	266
248	37
248	183
