144	200
144	266
103	192
103	194
52	254
52	301
199	1
199	6
199	26
199	263
30	39
30	121
210	57
210	188
91	141
91	244
224	113
216	229
7	50
7	233
273	60
273	97
254	52
254	179
32	39
32	79
32	201
61	180
61	238
121	30
121	64
121	145
121	281
200	26
200	130
200	144
200	252
150	66
150	186
150	266
295	50
295	211
88	122
88	169
50	7
50	109
50	126
50	286
50	295
53	105
53	282
197	19
197	179
263	181
263	199
269	62
269	184
54	21
294	177
294	243
231	171
231	215
177	87
177	95
177	182
177	191
177	272
177	294
29	126
29	289
214	193
81	178
81	243
81	265
6	16
6	199
235	186
235	188
233	7
301	52
301	257
175	71
175	299
87	177
87	243
66	11
66	47
66	118
66	150
66	290
182	177
182	245
281	121
281	127
281	145
281	250
203	46
203	125
99	4
99	47
99	109
99	271
72	20
72	168
117	4
117	289
262	84
262	292
266	92
266	114
266	144
266	150
266	288
266	292
9	241
9	244
9	246
9	285
109	50
109	99
97	246
97	273
25	83
25	190
255	277
255	280
148	57
148	188
127	16
127	281
85	132
85	134
287	157
287	202
288	181
288	266
181	263
181	288
37	18
37	248
265	81
265	110
80	19
80	82
80	171
80	176
16	6
16	56
16	107
16	127
234	79
234	201
44	125
44	167
163	40
163	221
282	31
282	53
282	244
282	246
140	46
140	202
13	51
13	84
13	132
215	231
36	240
36	276
124	131
124	164
271	99
271	173
141	57
141	91
95	177
95	191
267	21
267	228
176	80
176	247
289	29
289	117
289	190
289	253
196	3
196	194
171	80
171	231
239	18
239	104
229	157
229	216
283	125
283	209
191	95
191	177
191	278
191	300
167	44
167	63
261	192
261	225
21	54
21	267
18	37
18	60
18	106
18	136
18	239
18	270
63	167
63	184
106	18
106	247
2	178
2	232
232	2
227	67
227	69
116	57
116	241
116	270
84	13
84	262
84	291
270	18
270	116
68	77
68	220
221	163
192	103
192	261
250	77
250	281
240	36
240	186
209	57
209	283
244	9
244	91
244	276
244	282
136	18
136	94
237	20
237	123
22	82
22	238
162	299
162	302
46	140
46	203
132	13
132	42
132	83
132	85
26	199
26	200
228	179
228	267
211	295
145	55
145	121
145	281
105	53
105	55
105	107
105	119
105	205
299	92
299	162
299	175
299	252
94	136
94	247
79	32
79	234
55	105
55	145
77	68
77	250
110	70
110	265
245	182
245	277
300	191
300	293
280	11
280	255
130	38
130	113
130	200
292	118
292	262
292	266
278	42
278	191
123	201
123	237
64	20
64	121
247	94
247	106
247	176
247	179
31	112
31	282
293	67
293	300
93	170
93	223
120	169
120	242
285	9
285	246
4	99
4	117
276	36
276	244
92	266
92	299
243	81
243	87
243	294
302	162
302	193
205	41
205	105
218	279
155	69
246	9
246	97
246	111
246	119
246	183
246	189
246	282
246	285
40	163
40	179
133	242
133	253
119	105
119	246
166	164
166	219
42	132
42	278
291	84
291	277
69	155
69	227
188	148
188	210
188	235
188	290
290	66
290	188
186	59
186	114
186	150
186	235
186	240
186	249
60	18
60	273
180	61
180	202
225	261
225	284
41	138
41	205
253	133
253	289
20	64
20	72
20	111
20	237
202	43
202	70
202	140
202	180
202	287
134	85
134	118
173	258
173	271
107	16
107	105
284	201
284	225
82	22
82	80
149	184
149	277
1	131
1	199
189	246
189	256
170	48
170	93
170	169
170	212
47	66
47	99
112	31
112	249
169	88
169	120
169	170
169	212
194	103
194	168
194	196
194	256
178	2
178	81
24	165
24	208
48	170
48	172
212	169
212	170
51	13
51	122
172	48
172	122
165	24
165	223
208	24
138	41
138	59
71	175
71	286
59	114
59	138
59	186
59	249
168	72
168	194
113	130
113	224
277	149
277	245
277	255
277	291
184	63
184	149
184	264
184	269
67	227
67	293
268	43
268	104
257	183
257	301
62	57
62	269
279	164
279	218
56	16
56	164
11	66
11	280
249	59
249	112
249	186
111	20
111	246
242	120
242	133
179	14
179	40
179	197
179	228
179	247
179	254
258	114
258	173
164	56
164	124
164	166
164	279
223	93
223	165
19	80
19	197
220	68
118	66
118	134
118	292
157	229
157	287
286	50
286	71
241	9
241	116
193	214
193	302
104	239
104	268
217	38
201	32
201	123
201	234
201	284
3	14
3	196
126	29
126	50
57	62
57	116
57	141
57	148
57	209
57	210
14	3
14	179
183	246
183	248
183	257
125	44
125	203
125	283
70	110
70	202
38	130
38	217
238	22
238	61
274	264
274	272
39	30
39	32
264	184
264	274
83	25
83	132
256	189
256	194
190	25
190	289
272	177
272	274
131	1
131	124
43	202
43	268
252	200
252	299
219	166
114	59
114	186
114	258
114	266
122	51
122	88
122	172
248	37
248	183
