414	69
373	296
373	298
288	326
288	330
17	15
17	23
18	12
18	21
323	350
323	405
285	213
285	274
26	21
49	41
49	58
25	23
25	36
144	33
144	182
208	315
208	341
28	21
28	82
28	409
278	410
257	326
257	341
225	180
225	353
100	110
100	292
308	152
308	157
423	45
229	232
229	356
148	348
316	274
316	341
140	189
140	417
213	189
213	285
147	405
130	124
130	137
270	45
270	394
216	180
216	365
216	375
149	151
149	353
151	149
151	152
152	151
152	308
157	308
157	345
71	33
71	79
235	330
417	140
417	221
189	140
189	213
33	71
33	144
268	363
202	195
202	398
45	270
45	423
204	239
237	58
237	59
221	356
221	417
421	184
421	273
350	239
350	323
298	373
298	409
186	392
329	62
329	67
195	202
195	273
375	216
375	228
375	363
375	365
239	204
239	350
118	113
118	124
409	28
409	298
69	67
69	414
209	12
209	137
36	25
36	41
110	100
110	113
273	195
273	421
315	208
315	343
67	69
67	329
207	1
207	15
274	285
274	316
405	147
405	323
137	1
137	130
137	209
326	257
326	288
394	270
394	296
59	62
59	237
296	373
296	394
12	18
12	209
343	315
232	229
15	17
15	207
21	18
21	26
21	28
180	216
180	225
23	17
23	25
365	216
365	375
1	137
1	207
330	235
330	288
58	49
58	237
79	71
79	82
228	184
228	348
228	375
124	118
124	130
410	278
62	59
62	329
353	149
353	225
292	100
292	348
398	182
398	202
348	148
348	228
348	292
113	110
113	118
392	186
392	345
182	144
182	398
41	36
41	49
341	208
341	257
341	316
356	221
356	229
184	228
184	421
363	268
363	375
345	157
345	392
82	28
82	79
