391	78
391	177
391	293
391	468
207	57
207	199
177	133
177	149
177	391
466	36
466	329
140	181
140	371
444	204
444	353
409	36
409	40
243	109
243	258
365	152
365	183
152	149
152	365
376	144
376	358
83	205
83	469
357	200
382	31
382	386
205	83
205	211
123	122
123	125
103	125
103	388
254	253
254	257
476	372
476	390
298	8
298	174
398	199
63	3
63	67
403	112
403	242
403	390
388	103
388	353
372	269
372	435
372	476
375	31
375	302
31	375
31	382
18	337
18	358
130	3
130	385
386	178
386	382
57	207
57	242
302	337
302	375
468	70
468	391
384	235
384	416
144	376
144	467
421	217
421	439
257	101
257	254
36	409
36	466
379	67
379	308
467	144
467	366
258	99
258	243
70	315
70	468
293	391
293	469
469	83
469	293
122	67
122	123
439	174
439	421
181	140
181	269
329	133
329	466
480	308
480	315
40	13
40	409
225	109
308	379
308	480
204	435
204	444
435	204
435	372
199	207
199	398
390	403
390	476
353	388
353	444
315	70
315	480
253	67
253	254
211	205
211	385
99	13
99	258
385	130
385	211
183	8
183	365
3	63
3	130
174	298
174	439
125	103
125	123
366	343
366	467
428	217
200	357
358	18
358	376
67	63
67	122
67	253
67	379
133	177
133	329
13	40
13	99
235	371
235	384
371	140
371	235
178	78
178	386
78	178
78	391
416	343
416	384
109	225
109	243
8	183
8	298
343	366
343	416
337	18
337	302
242	57
242	403
269	181
269	372
112	101
112	403
149	152
149	177
101	112
101	257
217	421
217	428
