21	42
21	53
103	52
103	105
4	25
4	37
4	58
4	90
35	85
35	89
81	25
81	54
25	4
25	22
25	70
25	81
25	105
25	107
92	17
92	36
78	27
78	83
57	13
57	54
57	70
57	93
24	30
24	36
63	90
6	67
88	16
88	49
93	57
93	82
93	94
93	101
83	32
83	78
89	31
89	35
17	1
17	92
8	11
8	19
8	54
46	10
46	104
36	24
36	92
30	10
30	24
31	19
31	89
99	1
99	11
99	82
99	84
74	73
74	86
65	42
65	98
11	8
11	13
11	99
16	40
16	88
84	62
84	99
70	25
70	33
70	57
70	95
13	11
13	57
51	80
73	64
73	74
1	17
1	99
54	8
54	57
54	71
54	81
54	107
90	4
90	63
85	35
105	25
105	103
96	42
96	95
48	2
48	62
58	4
58	71
22	25
22	59
19	8
19	31
10	30
10	46
42	21
42	33
42	65
42	96
80	34
80	51
52	60
52	103
62	48
62	84
95	45
95	70
95	94
95	96
59	22
40	16
40	45
32	41
32	83
43	64
43	98
98	43
98	53
98	65
3	5
3	67
14	20
67	3
67	6
41	32
104	46
64	43
64	73
49	88
5	3
5	37
71	54
71	58
94	93
94	95
60	52
60	79
79	20
79	60
86	44
86	74
45	40
45	95
44	86
101	27
101	93
34	2
34	80
53	21
53	98
2	34
2	48
37	4
37	5
107	25
107	54
20	14
20	79
33	42
33	70
27	78
27	101
82	93
82	99
