94	2
94	69
41	24
41	57
41	59
41	71
124	12
124	14
136	99
106	88
106	122
16	37
115	24
115	95
31	13
31	101
89	8
89	59
12	15
12	21
12	42
12	124
21	12
21	57
21	61
21	73
43	9
43	40
132	50
132	117
74	28
74	56
74	71
74	78
1	26
1	110
73	3
73	21
73	25
73	57
73	71
97	131
84	35
84	104
135	110
135	131
40	43
28	74
28	81
44	25
44	47
44	49
44	95
50	59
50	132
14	90
14	124
93	111
69	37
69	94
11	32
11	33
104	84
9	43
9	81
65	53
34	78
34	112
81	9
81	28
81	59
81	71
37	16
37	69
18	116
18	129
7	3
7	108
87	33
87	53
122	103
122	106
88	106
61	15
61	21
111	49
111	93
3	7
3	51
3	73
3	109
131	97
131	135
42	12
42	78
42	108
42	109
42	114
109	3
109	42
49	44
49	111
99	55
99	136
83	70
83	105
53	65
53	87
112	34
112	134
101	31
101	80
47	24
47	44
55	99
55	117
134	112
134	127
15	12
15	26
15	61
15	63
10	62
10	116
57	21
57	24
57	41
57	73
116	10
116	18
139	96
98	4
98	95
26	1
26	15
8	89
8	105
80	35
80	101
63	15
63	95
90	14
90	75
59	25
59	41
59	50
59	81
59	89
78	34
78	42
78	51
78	74
62	10
71	41
71	73
71	74
71	81
24	41
24	47
24	57
24	115
33	11
33	87
75	90
75	103
2	56
2	94
117	55
117	132
103	75
103	122
13	25
13	31
4	98
4	129
70	83
96	127
96	139
54	32
54	114
108	7
108	42
110	1
110	135
114	42
114	54
51	3
51	78
95	44
95	63
95	98
95	115
105	8
105	83
127	96
127	134
25	13
25	44
25	59
25	73
129	4
129	18
35	80
35	84
32	11
32	54
56	2
56	74
