44	25
44	47
44	49
44	95
127	96
127	134
71	41
71	73
71	74
71	81
124	12
124	14
41	24
41	71
99	55
99	136
24	41
24	47
24	57
24	115
110	1
110	135
101	31
101	80
33	11
33	87
75	90
50	59
50	132
14	90
14	124
69	94
2	56
2	94
117	55
117	132
11	32
11	33
112	34
112	134
31	13
31	101
98	4
98	95
136	99
47	24
47	44
56	2
56	74
12	15
12	42
12	59
12	124
13	25
13	31
94	2
94	69
4	98
4	129
55	99
55	117
115	24
115	95
134	112
134	127
104	84
15	12
15	26
15	61
15	63
43	9
43	40
57	24
57	73
139	96
65	53
26	1
26	15
132	50
132	117
96	127
96	139
34	78
34	112
74	28
74	56
74	71
74	78
80	35
80	101
1	26
1	110
54	32
54	114
108	7
108	42
49	44
49	111
73	3
73	25
73	57
73	61
73	71
97	131
84	35
84	104
63	15
63	95
114	42
114	54
90	14
90	75
135	110
135	131
7	3
7	108
51	3
51	78
42	12
42	78
42	108
42	109
42	114
93	111
95	44
95	63
95	98
95	115
59	12
59	25
59	50
59	81
78	34
78	42
78	51
78	74
87	33
87	53
25	13
25	44
25	59
25	73
81	9
81	28
81	59
81	71
129	4
35	80
35	84
40	43
109	3
109	42
61	15
61	73
111	49
111	93
3	7
3	51
3	73
3	109
131	97
131	135
32	11
32	54
9	43
9	81
53	65
53	87
28	74
28	81
