215	186
215	213
177	113
177	180
180	177
180	179
77	7
77	122
9	50
9	86
9	200
11	137
11	150
209	34
209	37
37	23
37	162
37	194
37	209
112	48
112	114
43	10
43	122
141	93
5	8
5	80
5	205
5	223
161	146
146	22
146	161
68	23
68	80
224	179
224	223
93	141
93	168
22	8
22	146
36	23
39	168
39	169
169	39
169	113
204	23
204	150
86	9
86	10
65	99
65	186
116	7
116	213
122	43
122	69
122	77
122	120
34	69
34	209
99	65
99	120
149	50
54	137
87	23
87	120
179	180
179	224
137	11
137	54
114	112
114	113
56	97
56	213
213	55
213	56
213	116
213	215
186	65
186	215
55	200
55	213
200	9
200	55
69	34
69	122
194	37
194	120
205	5
205	162
48	112
113	114
113	169
113	177
74	95
8	5
8	22
168	39
168	93
10	43
10	86
7	77
7	116
120	87
120	99
120	122
120	194
97	56
97	95
162	23
162	37
162	205
50	9
50	149
150	11
150	204
23	36
23	37
23	68
23	87
23	162
23	204
223	5
223	224
80	5
80	68
95	74
95	97
