215	31
215	139
9	190
188	53
188	75
111	32
111	125
238	8
238	219
81	28
81	198
114	38
114	44
64	21
64	213
86	99
86	157
88	39
88	74
192	135
192	152
229	109
79	85
79	234
16	38
16	138
16	139
16	156
152	133
152	192
106	14
106	165
74	88
74	191
125	111
125	183
6	37
6	102
6	155
14	106
14	220
231	15
231	235
32	36
32	111
187	129
187	222
21	64
21	179
39	8
39	88
156	16
156	17
211	62
211	136
109	17
109	229
220	14
220	69
220	153
28	24
28	81
7	166
7	222
166	7
166	170
122	191
95	138
95	183
176	171
176	198
129	187
234	79
234	90
234	110
234	197
222	7
222	187
197	69
197	234
198	81
198	176
170	166
170	228
171	176
171	228
155	6
155	62
155	133
155	235
177	136
177	179
139	16
139	215
8	39
8	238
17	109
17	156
134	99
134	212
15	90
15	231
179	21
179	177
212	27
212	134
165	106
165	157
158	36
158	153
24	28
24	37
183	95
183	125
90	15
90	234
235	155
235	231
136	44
136	177
136	196
136	211
62	155
62	211
228	170
228	171
85	79
85	196
44	114
44	136
133	152
133	155
37	6
37	24
27	212
27	219
219	27
219	238
135	53
135	192
213	64
213	153
138	16
138	95
157	86
157	153
157	165
153	157
153	158
153	213
153	220
36	32
36	158
191	74
191	122
99	86
99	134
110	190
110	234
196	85
196	136
75	49
75	188
49	75
38	16
38	114
53	135
53	188
102	6
102	31
69	197
69	220
190	9
190	110
31	102
31	215
