9	190
188	53
188	75
81	28
81	198
114	38
114	44
64	21
64	213
86	99
86	153
229	109
79	85
79	234
16	38
16	156
152	133
152	192
106	14
106	165
166	7
166	170
176	171
176	198
6	37
6	155
14	106
14	220
231	15
231	235
109	17
109	229
187	7
187	129
21	64
21	179
211	62
211	177
28	24
28	81
7	166
7	187
129	187
197	69
197	234
198	81
198	176
170	166
170	171
171	170
171	176
155	6
155	62
155	133
155	235
177	179
177	211
179	21
179	177
17	109
17	156
134	99
134	212
15	90
15	231
192	135
192	152
212	134
165	106
24	28
24	37
90	15
90	234
62	155
62	211
234	79
234	90
234	110
234	197
85	79
85	196
133	152
133	155
37	6
37	24
135	53
135	192
213	64
213	153
220	14
220	69
153	86
153	213
99	86
99	134
235	155
235	231
110	190
110	234
196	44
196	85
75	49
75	188
49	75
38	16
38	114
53	135
53	188
156	16
156	17
69	197
69	220
190	9
190	110
44	114
44	196
